ImageFile,ImageName,FoodType,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,intro_1.started,intro_1.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,FamQ.started,FamQ.stopped,FamSlider.response,FamSlider.rt,FamSlider.started,FamSlider.stopped,ComfQ.started,ComfQ.stopped,ComfSlider.response,ComfSlider.rt,ComfSlider.started,ComfSlider.stopped,NosQ.started,NosQ.stopped,NosSlider.response,NosSlider.rt,NosSlider.started,NosSlider.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,98.6027881000191,None,99.0041247010231,None,space,0.8995909001678228,99.0041247010231,None,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_06_2115,ratouilleExperiment,2021.2.3,60.09333720634926,
images/Caucasian/bagel.jpg,bagel.jpg,DEMO,0,0,0,1,,,,,,,,,100.08989899978042,None,100.08989899978042,None,None,None,100.08989899978042,None,100.08989899978042,None,None,None,100.08989899978042,None,100.08989899978042,None,None,None,100.08989899978042,None,,001,2022_Feb_06_2115,ratouilleExperiment,2021.2.3,60.09333720634926,
None,None,None,0,1,1,3,,,,,,,,,107.97554040141404,None,107.97554040141404,None,None,None,107.97554040141404,None,107.97554040141404,None,None,None,107.97554040141404,None,107.97554040141404,None,None,None,107.97554040141404,None,,001,2022_Feb_06_2115,ratouilleExperiment,2021.2.3,60.09333720634926,
images/Caucasian/baconEggCheese.jpg,baconEggCheese.jpg,DEMO,0,2,2,0,,,,,,,,,115.98125860095024,None,115.98125860095024,None,None,None,115.98125860095024,None,115.98125860095024,None,None,None,115.98125860095024,None,115.98125860095024,None,None,None,115.98125860095024,None,,001,2022_Feb_06_2115,ratouilleExperiment,2021.2.3,60.09333720634926,
images/Caucasian/balogneSandwhich.jpg,balogneSandwhich.jpg,DEMO,0,3,3,2,,,,,,,,,124.0495472010225,None,124.0495472010225,None,None,None,124.0495472010225,None,124.0495472010225,None,None,None,124.0495472010225,None,124.0495472010225,None,None,None,124.0495472010225,None,,001,2022_Feb_06_2115,ratouilleExperiment,2021.2.3,60.09333720634926,
