ImageFile,ImageName,FoodType,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,intro_1.started,intro_1.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,FamQ.started,FamQ.stopped,FamSlider.response,FamSlider.rt,FamSlider.started,FamSlider.stopped,ComfQ.started,ComfQ.stopped,ComfSlider.response,ComfSlider.rt,ComfSlider.started,ComfSlider.stopped,NosQ.started,NosQ.stopped,NosSlider.response,NosSlider.rt,NosSlider.started,NosSlider.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,9.228609599173069,None,10.241667799651623,None,space,0.4879826996475458,10.241667799651623,None,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_06_2107,ratouilleExperiment,2021.2.3,60.08145803989252,
images/Caucasian/bagel.jpg,bagel.jpg,DEMO,0,0,0,1,,,,,,,,,10.905666898936033,None,10.905666898936033,None,None,None,10.905666898936033,None,10.905666898936033,None,None,None,10.905666898936033,None,10.905666898936033,None,None,None,10.905666898936033,None,,001,2022_Feb_06_2107,ratouilleExperiment,2021.2.3,60.08145803989252,
