ImageFile,ImageName,FoodType,demo_trials.thisRepN,demo_trials.thisTrialN,demo_trials.thisN,demo_trials.thisIndex,intro_1.started,intro_1.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image.started,image.stopped,FamQ.started,FamQ.stopped,FamSlider.response,FamSlider.rt,FamSlider.started,FamSlider.stopped,ComfQ.started,ComfQ.stopped,ComfSlider.response,ComfSlider.rt,ComfSlider.started,ComfSlider.stopped,NosQ.started,NosQ.stopped,NosSlider.response,NosSlider.rt,NosSlider.started,NosSlider.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,8.866763999685645,None,9.380196198821068,None,space,0.427989199757576,9.380196198821068,None,,,,,,,,,,,,,,,,,,,,,,001,2022_Feb_06_2108,ratouilleExperiment,2021.2.3,60.16731296892477,
images/Caucasian/baconEggCheese.jpg,baconEggCheese.jpg,DEMO,0,0,0,0,,,,,,,,,9.97409899905324,None,9.97409899905324,None,None,None,9.97409899905324,None,9.97409899905324,None,None,None,9.97409899905324,None,9.97409899905324,None,None,None,9.97409899905324,None,,001,2022_Feb_06_2108,ratouilleExperiment,2021.2.3,60.16731296892477,
